1.0448169040e-04	5.6821777608e+00	8.5932738756e-05
1.0449853239e-04	5.6821777608e+00	8.5946590731e-05
1.0451537708e-04	5.6821777608e+00	8.5960444939e-05
1.0453222450e-04	5.6821777608e+00	8.5974301380e-05
1.0454907463e-04	5.6821777608e+00	8.5988160055e-05
1.0456592748e-04	5.6821777608e+00	8.6002020964e-05
1.0458278304e-04	5.6821777608e+00	8.6015884107e-05
1.0459964132e-04	5.6821777608e+00	8.6029749485e-05
1.0461650232e-04	5.6821777608e+00	8.6043617098e-05
1.0463336603e-04	5.6821777608e+00	8.6057486946e-05
1.0465023247e-04	5.6821777608e+00	8.6071359030e-05
1.0466710162e-04	5.6821777608e+00	8.6085233350e-05
1.0468397349e-04	5.6821777608e+00	8.6099109906e-05
1.0470084808e-04	5.6821777608e+00	8.6112988700e-05
1.0471772539e-04	5.6821777608e+00	8.6126869730e-05
1.0473460543e-04	5.6821777608e+00	8.6140752998e-05
1.0475148818e-04	5.6821777608e+00	8.6154638504e-05
1.0476837365e-04	5.6821777608e+00	8.6168526249e-05
1.0478526185e-04	5.6821777608e+00	8.6182416231e-05
1.0480215277e-04	5.6821777608e+00	8.6196308453e-05
1.0481904641e-04	5.6821777608e+00	8.6210202915e-05
1.0483594278e-04	5.6821777608e+00	8.6224099616e-05
1.0485284186e-04	5.6821777608e+00	8.6237998557e-05
1.0486974368e-04	5.6821777608e+00	8.6251899739e-05
1.0488664821e-04	5.6821777608e+00	8.6265803161e-05
1.0490355548e-04	5.6821777608e+00	8.6279708824e-05
1.0492046546e-04	5.6821777608e+00	8.6293616730e-05
1.0493737818e-04	5.6821777608e+00	8.6307526877e-05
1.0495429362e-04	5.6821777608e+00	8.6321439266e-05
1.0497121178e-04	5.6821777608e+00	8.6335353898e-05
1.0498813267e-04	5.6821777608e+00	8.6349270772e-05
1.0500505630e-04	5.6821777608e+00	8.6363189891e-05
1.0502198264e-04	5.6821777608e+00	8.6377111252e-05
1.0503891172e-04	5.6821777608e+00	8.6391034858e-05
1.0505584353e-04	5.6821777608e+00	8.6404960709e-05
1.0507277806e-04	5.6821777608e+00	8.6418888804e-05
1.0508971533e-04	5.6821777609e+00	8.6432819144e-05
1.0510665532e-04	5.6821777609e+00	8.6446751730e-05
1.0512359805e-04	5.6821777609e+00	8.6460686562e-05
1.0514054351e-04	5.6821777609e+00	8.6474623640e-05
1.0515749170e-04	5.6821777609e+00	8.6488562964e-05
1.0517444262e-04	5.6821777609e+00	8.6502504535e-05
1.0519139627e-04	5.6821777609e+00	8.6516448354e-05
1.0520835266e-04	5.6821777609e+00	8.6530394421e-05
1.0522531177e-04	5.6821777609e+00	8.6544342735e-05
1.0524227363e-04	5.6821777609e+00	8.6558293298e-05
1.0525923821e-04	5.6821777609e+00	8.6572246110e-05
1.0527620554e-04	5.6821777609e+00	8.6586201170e-05
1.0529317559e-04	5.6821777609e+00	8.6600158481e-05
1.0531014839e-04	5.6821777609e+00	8.6614118041e-05
1.0532712391e-04	5.6821777609e+00	8.6628079851e-05
1.0534410218e-04	5.6821777609e+00	8.6642043912e-05
1.0536108318e-04	5.6821777609e+00	8.6656010224e-05
1.0537806692e-04	5.6821777609e+00	8.6669978787e-05
1.0539505339e-04	5.6821777609e+00	8.6683949602e-05
1.0541204261e-04	5.6821777609e+00	8.6697922669e-05
1.0542903456e-04	5.6821777609e+00	8.6711897988e-05
1.0544602925e-04	5.6821777609e+00	8.6725875560e-05
1.0546302669e-04	5.6821777609e+00	8.6739855386e-05
1.0548002686e-04	5.6821777609e+00	8.6753837464e-05
1.0549702977e-04	5.6821777609e+00	8.6767821797e-05
1.0551403542e-04	5.6821777609e+00	8.6781808383e-05
1.0553104382e-04	5.6821777609e+00	8.6795797225e-05
1.0554805495e-04	5.6821777609e+00	8.6809788321e-05
1.0556506883e-04	5.6821777609e+00	8.6823781673e-05
1.0558208545e-04	5.6821777609e+00	8.6837777280e-05
1.0559910481e-04	5.6821777609e+00	8.6851775143e-05
1.0561612692e-04	5.6821777609e+00	8.6865775263e-05
1.0563315177e-04	5.6821777609e+00	8.6879777639e-05
1.0565017937e-04	5.6821777609e+00	8.6893782272e-05
1.0566720970e-04	5.6821777609e+00	8.6907789163e-05
1.0568424279e-04	5.6821777609e+00	8.6921798312e-05
1.0570127862e-04	5.6821777609e+00	8.6935809719e-05
1.0571831720e-04	5.6821777609e+00	8.6949823385e-05
1.0573535852e-04	5.6821777609e+00	8.6963839310e-05
1.0575240259e-04	5.6821777609e+00	8.6977857493e-05
1.0576944941e-04	5.6821777609e+00	8.6991877937e-05
1.0578649897e-04	5.6821777609e+00	8.7005900641e-05
1.0580355129e-04	5.6821777609e+00	8.7019925604e-05
1.0582060635e-04	5.6821777609e+00	8.7033952829e-05
1.0583766416e-04	5.6821777609e+00	8.7047982315e-05
1.0585472472e-04	5.6821777609e+00	8.7062014062e-05
1.0587178803e-04	5.6821777609e+00	8.7076048072e-05
1.0588885410e-04	5.6821777609e+00	8.7090084343e-05
1.0590592291e-04	5.6821777609e+00	8.7104122877e-05
1.0592299447e-04	5.6821777609e+00	8.7118163674e-05
1.0594006879e-04	5.6821777609e+00	8.7132206734e-05
1.0595714586e-04	5.6821777609e+00	8.7146252058e-05
1.0597422568e-04	5.6821777609e+00	8.7160299646e-05
1.0599130826e-04	5.6821777609e+00	8.7174349499e-05
1.0600839358e-04	5.6821777609e+00	8.7188401616e-05
1.0602548167e-04	5.6821777609e+00	8.7202455998e-05
1.0604257250e-04	5.6821777609e+00	8.7216512646e-05
1.0605966609e-04	5.6821777609e+00	8.7230571560e-05
1.0607676244e-04	5.6821777609e+00	8.7244632739e-05
1.0609386154e-04	5.6821777609e+00	8.7258696186e-05
1.0611096340e-04	5.6821777609e+00	8.7272761899e-05
1.0612806802e-04	5.6821777609e+00	8.7286829880e-05
1.0614517539e-04	5.6821777609e+00	8.7300900129e-05
1.0616228552e-04	5.6821777609e+00	8.7314972645e-05
1.0617939841e-04	5.6821777609e+00	8.7329047430e-05
1.0619651406e-04	5.6821777609e+00	8.7343124484e-05
1.0621363247e-04	5.6821777609e+00	8.7357203807e-05
1.0623075363e-04	5.6821777610e+00	8.7371285400e-05
1.0624787756e-04	5.6821777610e+00	8.7385369262e-05
1.0626500424e-04	5.6821777610e+00	8.7399455394e-05
1.0628213369e-04	5.6821777610e+00	8.7413543798e-05
1.0629926590e-04	5.6821777610e+00	8.7427634472e-05
1.0631640087e-04	5.6821777610e+00	8.7441727418e-05
1.0633353860e-04	5.6821777610e+00	8.7455822635e-05
1.0635067909e-04	5.6821777610e+00	8.7469920124e-05
1.0636782235e-04	5.6821777610e+00	8.7484019886e-05
1.0638496837e-04	5.6821777610e+00	8.7498121921e-05
1.0640211716e-04	5.6821777610e+00	8.7512226229e-05
1.0641926871e-04	5.6821777610e+00	8.7526332810e-05
1.0643642302e-04	5.6821777610e+00	8.7540441665e-05
1.0645358010e-04	5.6821777610e+00	8.7554552795e-05
1.0647073994e-04	5.6821777610e+00	8.7568666199e-05
1.0648790255e-04	5.6821777610e+00	8.7582781878e-05
1.0650506793e-04	5.6821777610e+00	8.7596899833e-05
1.0652223607e-04	5.6821777610e+00	8.7611020063e-05
1.0653940698e-04	5.6821777610e+00	8.7625142570e-05
1.0655658066e-04	5.6821777610e+00	8.7639267353e-05
1.0657375711e-04	5.6821777610e+00	8.7653394413e-05
1.0659093633e-04	5.6821777610e+00	8.7667523750e-05
1.0660811831e-04	5.6821777610e+00	8.7681655364e-05
1.0662530307e-04	5.6821777610e+00	8.7695789257e-05
1.0664249059e-04	5.6821777610e+00	8.7709925428e-05
1.0665968089e-04	5.6821777610e+00	8.7724063878e-05
1.0667687396e-04	5.6821777610e+00	8.7738204606e-05
1.0669406979e-04	5.6821777610e+00	8.7752347614e-05
1.0671126841e-04	5.6821777610e+00	8.7766492902e-05
1.0672846979e-04	5.6821777610e+00	8.7780640470e-05
1.0674567394e-04	5.6821777610e+00	8.7794790319e-05
1.0676288087e-04	5.6821777610e+00	8.7808942448e-05
1.0678009057e-04	5.6821777610e+00	8.7823096859e-05
1.0679730305e-04	5.6821777610e+00	8.7837253551e-05
1.0681451830e-04	5.6821777610e+00	8.7851412526e-05
1.0683173633e-04	5.6821777610e+00	8.7865573782e-05
1.0684895713e-04	5.6821777610e+00	8.7879737322e-05
1.0686618071e-04	5.6821777610e+00	8.7893903144e-05
1.0688340706e-04	5.6821777610e+00	8.7908071250e-05
1.0690063619e-04	5.6821777610e+00	8.7922241640e-05
1.0691786810e-04	5.6821777610e+00	8.7936414314e-05
